Id,question_id,label
1326,434,Eric_Clapton
1327,434,instrument
1328,434,guitar
1329,435,deathplace
1330,435,Bolesław Prus
1331,435,sister town
1332,435,Vilnius
1333,436,academic major
1334,436,academic degree
1335,436,{Robert McNamara
1336,436,educated at
1337,436,Harvard Business School
1338,437,actress
1339,437,part of series
1340,437,You Give Lunch a Bad Name
1341,438,season starts
1342,438,A-League
1343,439,movement
1344,439,Hellenistic period
1345,440,thesaurus
1346,440,MIN(data size)
1347,440,Wikidata property
1348,440,British Museum place ID
1349,441,applies to part
1350,441,Thuringia
1351,441,replaces
1352,441,Leipzig District
1353,442,Native American tribe in the United States
1354,442,'t'
1355,443,type of number
1356,443,'n'
1357,444,side effect
1358,444,combustion
1359,445,UK Provider Reference Number
1360,445,University of Birmingham
1361,446,die from
1362,446,painters
1363,446,Suprematism
1364,447,wheelbase
1365,447,LuAZ-967
1366,447,equals
1367,447,1800
1368,448,most south
1369,448,subtopic of
1370,448,History of British Columbia
1371,449,published on
1372,449,Mortal Kombat
1373,449,before was
1374,449,PlayStation 3
1375,450,airline
1376,450,business division
1377,450,AirAsia
1378,451,region of Belgium
1379,451,official language
1380,451,Dutch
1381,452,business
1382,452,manufacturer
1383,452,Coca-Cola
1384,453,United_Nations
1385,453,official language
1386,453,Hokkien
1387,454,single
1388,454,lyrics by
1389,454,Irving Berlin
1390,455,television channel
1391,455,affiliation
1392,455,PBS
1393,456,BAV ID
1394,456,Ida Tarbell
1395,457,owned by
1396,457,founded by
1397,457,Ultimate_Fighting_Championship
1398,458,spouse
1399,458,Anna Akhmatova
1400,458,place of marriage
1401,459,author name string
1402,459,A Mathematical Theory of Communication
1403,460,mean age
1404,460,South Bohemian Region
1405,461,plaintiff
1406,461,Nuremberg trials
1407,462,circumstance of death
1408,462,actress
1409,462,Spartacus
1410,463,Swedish Olympic Committee athlete ID
1411,463,Jan-Ove Waldner
1412,464,position held
1413,464,Malcolm Fraser
1414,464,elected in
1415,465,award received
1416,465,Väinö Linna
1417,466,follows
1418,466,followed by
1419,466,{The Myth of Sisyphus
1420,466,series
1421,466,Absurd cycle
1422,467,point in time
1423,467,Ivory Coast
1424,467,population
1425,467,1.17111e+07
1426,468,medication
1427,468,active ingredient in
1428,468,amphetamine
1429,469,Xenopus Anatomical Ontology ID
1430,469,musculoskeletal system
1431,470,ODIS ID
1432,470,Leo XIII
1433,471,Gini coefficient
1434,471,France
1435,471,equals
1436,471,23.936
1437,472,noble title
1438,472,Chlothar II
1439,472,followed by
1440,473,Wikidata property for items about people
1441,473,subject item of this property
1442,473,Nazi Party
1443,474,ESCO Occupation ID
1444,474,watchmaker
1445,475,day in year for periodic occurrence
1446,475,foods traditionally associated
1447,475,Hanukkah
1448,476,research method
1449,476,studied by
1450,476,social science
1451,477,category of associated people
1452,477,twin town
1453,477,Le Mans
1454,478,template's main topic
1455,478,Wham!
1456,479,award received
1457,479,Michael Phelps
1458,479,participant of
1459,479,2012 Summer Olympics
1460,480,explosive velocity
1461,480,"2,4,6-trinitrotoluene"
1462,481,point in time
1463,481,Věra Čáslavská
1464,481,award received
1465,481,Gratias Agit
1466,482,mausoleum
1467,482,place of burial
1468,482,Sun Yat-sen
1469,483,mother
1470,483,child
1471,483,Courtney_Love
1472,484,result
1473,484,sulfuric acid
1474,484,signs
1475,484,burn
1476,485,Grace_Jones
1477,485,nominated for
1478,485,Golden Raspberry Award for Worst Supporting Actor
1479,485,MTV Video Music Award for Best Female Video
1480,486,team manager
1481,486,club played for
1482,486,Bogdan Țîru
1483,487,Galiciana Author ID
1484,487,Augustine of Hippo
1485,488,shape
1486,488,item used
1487,488,laundry
1488,489,favorite player
1489,489,writer
1490,489,Black Girl / White Girl
1491,490,human
1492,490,sibling
1493,490,Jon Voight
1494,491,point in time
1495,491,Trento
1496,491,population
1497,491,117185
1498,492,material used
1499,492,O'Hare International Airport
1500,492,runway
1501,492,10R/28L
1502,493,co-founded by
1503,493,label
1504,493,Godfather Buried Alive
1505,494,position
1506,494,office held by head of the organisation
1507,494,United States Environmental Protection Agency
1508,495,sports club
1509,495,'å'
1510,496,narrator
1511,496,Derek Jacobi
1512,497,Playboy
1513,497,publisher
1514,497,Playboy Enterprises
1515,497,Hubert Burda Media Holding
1516,498,winner
1517,498,The Silmarillion
1518,498,award received
1519,498,Locus Award for Best Fantasy Novel
1520,499,chronicle
1521,499,language of work or name
1522,499,Old English
1523,500,human
1524,500,has pet
1525,500,Grumpy Cat
1526,501,Munzinger Pop ID
1527,501,Morrissey
1528,502,Smithsonian American Art Museum: person/institution thesaurus ID
1529,502,Antoine Watteau
1530,503,start time
1531,503,Leon Lai
1532,503,spouse
1533,503,Gaile Lok
1534,504,GeoNames feature code
1535,504,wetland
1536,505,phonetic alphabet
1537,505,teuthonista
1538,506,medical treatment
1539,506,health specialty
1540,506,Ebola_virus_disease
1541,507,Golden Globe Award
1542,507,nominated for
1543,507,Ron Howard
1544,508,fracturing
1545,508,albite
1546,509,language
1547,509,dialect of
1548,509,Tagalog
1549,510,Commonwealth Games Federation athlete ID
1550,510,Sebastian Coe
1551,511,end time
1552,511,Nikola Pašić
1553,511,position held
1554,511,Prime Minister of Serbia
1555,512,replaces
1556,512,John Gorton
1557,512,position held
1558,512,Minister for Home Affairs
1559,513,tenant
1560,513,is in
1561,513,The Rape of Proserpina
1562,514,forename
1563,514,John Stagliano
1564,514,is the same as
1565,514,Ioan
1566,515,moon landing
1567,515,crew member
1568,515,Neil Armstrong
1569,516,county seat
1570,516,Jerusalem District
1571,516,human population
1572,516,60000.0
1573,517,OpenPlaques subject ID
1574,517,Richard Wagner
1575,518,aircraft fleet
1576,518,used by
1577,518,airplane
1578,519,height
1579,519,location
1580,519,{pole vault
1581,519,record held
1582,519,Yelena Isinbayeva
1583,520,arch dam
1584,520,MAX(annual energy output)
1585,521,Class IB flammable liquid
1586,521,MIN(combustion enthalpy)
1587,521,has quality
1588,521,hygroscopy
1589,522,country
1590,522,Vyacheslav Tikhonov
1591,522,place of birth
1592,522,Pavlovsky Posad
1593,523,position held
1594,523,James Matheson
1595,523,start time
1596,524,human
1597,524,work location
1598,524,Seville
1599,525,democratic republic
1600,525,foundational text
1601,525,U.S. Declaration of Independence
1602,526,association football stadium
1603,526,architect
1604,526,Foster + Partners
1605,526,stadium
1606,527,radio award
1607,527,named after
1608,527,Salzburg
1609,528,educated at
1610,528,Saul Kripke
1611,528,academic major
1612,529,minimum wavelength of sensitivity
1613,529,Karl G. Jansky Very Large Array
1614,530,feature film
1615,530,tale
1616,531,ethnolect
1617,531,indigenous to
1618,531,United States of America
1619,531,'a'
1620,532,is in the county of
1621,532,Saskatchewan
1622,532,category of associated people
1623,532,Category:Canadian people
1624,533,audio language
1625,533,O Tannenbaum
1626,533,regulatory body
1627,533,IDS – Institute for the German Language
1628,534,Billy_Bob_Thornton
1629,534,award received
1630,534,Golden Globe Award for Best Screenplay
1631,534,Edgar Award
1632,535,UN number
1633,535,dimethyl ether
1634,536,sport in a geographic region
1635,536,MIN(number of clubs)
1636,536,sport
1637,536,association football
1638,537,written by
1639,537,preceeds
1640,537,A Long Way from Chicago
1641,538,postcode
1642,538,hometown
1643,538,Ricky Martin
1644,539,determination method
1645,539,Gijón
1646,539,population
1647,539,277559.0
1648,540,military rank
1649,540,George Vancouver
1650,541,faith
1651,541,disciple
1652,541,Theodosius Dobzhansky
1653,542,Hawai‘i Sports Hall of Fame ID
1654,542,Duke Kahanamoku
1655,543,official residence
1656,543,organisation directed from the office
1657,543,Pope
1658,544,radix
1659,544,decimal
1660,545,coordinate location
1661,545,Loire
1662,545,mouth of the watercourse
1663,545,Bay of Biscay
1664,546,taxon rank
1665,546,temporal range start
1666,546,Animal
1667,547,monastery
1668,547,diocese
1669,547,Russian Orthodox Church
1670,548,spouse
1671,548,Marilyn Monroe
1672,548,end time
1673,549,Wikimedia list article
1674,549,list of monuments
1675,549,Lyon
1676,550,birth city
1677,550,Augustus III of Poland
1678,550,has boroughs
1679,550,Cotta
1680,551,type of business entity in the USA
1681,551,'c'
1682,552,absolute magnitude
1683,552,Triton
1684,552,equals
1685,552,-1.2
1686,553,sister
1687,553,Claudius
1688,553,public office
1689,553,consul of the Roman Empire
1690,554,date of birth
1691,554,mother
1692,554,{Pedro I
1693,554,child
1694,554,", Prince of Beira"
1695,555,decays to
1696,555,Higgs boson
1697,556,binary star
1698,556,MIN(color index)
1699,556,child astronomical body
1700,556,Aldebaran b
1701,557,Anderson_Cooper
1702,557,mother
1703,557,Gloria Vanderbilt
1704,558,biological process
1705,558,has contributing factor
1706,558,necrosis
1707,559,home venue
1708,559,Wembley Stadium
1709,560,academic major
1710,560,studies
1711,560,Hebrew
1712,561,die from
1713,561,Luigi Comencini
1714,561,genetic association
1715,561,CNKSR3
1716,562,Norse mythical character
1717,562,partner
1718,562,Odin
1719,563,choreographer
1720,563,The Rite of Spring
1721,564,"version, edition, or translation"
1722,564,has edition
1723,564,The Little Prince
1724,565,birth location
1725,565,Richard E. Bellman
1726,565,has cities
1727,565,Brooklyn
1728,566,physical quantity
1729,566,'w'
1730,567,position
1731,567,appointed by
1732,567,European Parliament
1733,568,mother
1734,568,father
1735,568,Edward_IV_of_England
1736,569,publishing house
1737,569,Pokémon
1738,569,stockholder
1739,569,Nintendo
1740,570,numeral system
1741,570,system
1742,571,painting of
1743,571,owns
1744,571,Paula Høegh-Guldberg
1745,572,technical standard
1746,572,MIN(pressure)
1747,572,instance of
1748,572,technical standard
1749,573,character role
1750,573,Monty Python and the Holy Grail
1751,573,cast member
1752,573,Graham Chapman
1753,574,human spaceflight
1754,574,crew member
1755,574,Alan Shepard
1756,575,animal breed
1757,575,Cavalier King Charles Spaniel
1758,576,leather
1759,576,'s'
1760,577,subsidiary entities
1761,577,parent unit
1762,577,United States Department of the Air Force
1763,578,end time
1764,578,June
1765,578,named after
1766,578,Oghuz Khagan
1767,579,diplomatic relation
1768,579,signed by
1769,579,Treaty of Versailles
1770,580,Vostok
1771,580,crew member
1772,580,Yuri Gagarin
1773,581,start time
1774,581,Brittany Murphy
1775,581,spouse
1776,581,Simon Monjack
1777,582,aspect ratio
1778,582,Belarus
1779,582,locator map image
1780,582,LocationBelarus.svg
1781,583,digital distribution platform
1782,583,language used
1783,583,Japanese
1784,584,phenomenon
1785,584,newton
1786,585,historical country
1787,585,replaced by
1788,585,Western Roman Empire
1789,586,compulsory education (minimum age)
1790,586,Oregon
1791,587,established by
1792,587,member of
1793,587,Ernest Lawrence
1794,588,practiced by
1795,588,foundational text
1796,588,Islam
1797,589,end time
1798,589,Willis Tower
1799,589,owned by
1800,589,Willis Group
1801,590,universal language
1802,590,history of topic
1803,590,history of mathematics
1804,591,painter
1805,591,Maoism
1806,591,died in
1807,591,Zhongnanhai
1808,592,human spaceflight
1809,592,astronaut mission
1810,592,Gordon Cooper
1811,593,public library
1812,593,MIN(budget)
1813,593,instance of
1814,593,public library
1815,594,country of origin
1816,594,ska
1817,595,service entry
1818,595,Airbus A340
1819,596,lunar calendar
1820,596,'c'
1821,597,Deutsche Synchronkartei film ID
1822,597,Pan's Labyrinth
1823,598,sovereign state
1824,598,MAX(compulsory education (maximum age))
1825,598,member of
1826,598,Interpol
1827,599,mythological Greek character
1828,599,tityos
1829,600,Jammu_and_Kashmir
1830,600,shares border with
1831,600,Punjab
1832,600,Himachal Pradesh
1833,601,clearance
1834,601,"15 kV, 16.7 Hz AC railway electrification"
1835,601,less than
1836,601,4.4
1837,602,language used
1838,602,Gujarati
1839,603,image of function
1840,603,sine
1841,604,historical language
1842,604,official language
1843,604,Achaemenid Empire
1844,605,rotation period
1845,605,20 Massalia
1846,605,equals
1847,605,6.4784
1848,606,eMedicine
1849,606,infertility
1850,607,research institute
1851,607,subsidiary
1852,607,Rutgers University
1853,608,nonprofit organization
1854,608,operator
1855,608,Wikipedia
1856,609,human action
1857,609,zugriff
1858,610,chairperson
1859,610,Communist Party of China
1860,610,followed by
1861,611,space mission
1862,611,followed by
1863,611,Voyager 2
1864,611,'v'
1865,612,film
1866,612,based on
1867,612,The Count of Monte Cristo
1868,613,performer
1869,613,Boris Grebenshchikov
1870,614,divides into
1871,614,Rhineland-Palatinate
1872,614,wgs-84
1873,614,7.59778
1874,615,unit of energy
1875,615,measured physical quantity
1876,615,energy
1877,616,disease
1878,616,MAX(maximal incubation period in humans)
1879,616,on focus list of Wikimedia project
1880,616,Wikipedia:Vital articles
1881,617,not same as
1882,617,truffle
1883,617,type species
1884,617,Tuber aestivum
1885,618,human
1886,618,significant person
1887,618,Gürcü Hatun
1888,618,rumi
1889,619,diaspora
1890,619,African Americans
1891,620,scientific law
1892,620,discoverer or inventor
1893,620,Dimitri Mendeleyev
1894,621,Basketball-Reference.com NBA coach ID
1895,621,George Mikan
1896,622,location of death
1897,622,Denis Diderot
1898,622,has arrondissements
1899,622,3rd arrondissement of Paris
1900,623,point in time
1901,623,Bank of China
1902,623,owned by
1903,623,National Council for Social Security Fund
1904,624,bestowed by
1905,624,chess title
1906,624,Alexander Gelman
1907,625,patronage
1908,625,Berlin U-Bahn
1909,626,beats per minute
1910,626,Dark Dance
1911,626,equals
1912,626,0
1913,627,diplomatic relation
1914,627,Iceland
1915,627,has arrondissements
1916,627,Arkhangelsk Oblast
1917,628,talent agency
1918,628,represented by
1919,628,Bette Davis
1920,629,historical country
1921,629,official language
1922,629,Romanian
1923,630,grants academic degree
1924,630,Free University of Berlin
1925,631,typology
1926,631,wrote language
1927,631,J. Robert Oppenheimer
1928,632,state with limited recognition
1929,632,head of state
1930,632,Mahmoud Abbas
1931,633,country
1932,633,Hadrian
1933,633,place of birth
1934,633,Italica
1935,634,educated at
1936,634,Dwayne Johnson
1937,634,academic major
1938,635,winner
1939,635,Family Ties
1940,635,award received
1941,635,Primetime Emmy Award for Outstanding Writing for a Comedy Series
